id,name,folder,flag_count,flags,website,coord_precision
fb18f9892345,Zen Dojo Freiburg,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/79098,unknown
edda3f9cfeb0,Zen Dojo Internacional de Buenos Aires,BuddhaNet (Argentina),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Bermejo,unknown
60598f2fa2c9,Zen Dojo Neuss,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Contact:Klaus,unknown
0ef7e6037ab8,Zen Dojo OsnabrÃ¼ck,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/49074,unknown
5d25c5e64a7a,Zen Dojo Shobogendo,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/38640,unknown
991158d123db,Zen group Linz,BuddhaNet (Austria),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Reuchlinstr,unknown
87dd86ca9d30,Zen Group Oslo,BuddhaNet (Norway),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Setra,unknown
567b39015301,Zen Gruppe - LÃ¼neburg,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/21337,unknown
caf8b92c7e77,Zen Gruppe - Markt,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/91459,unknown
2d879397eea1,Zen Gruppe Bielefeld,BuddhaNet (Germany),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Herforder,unknown
4b4f827a48cf,Zen Gruppe Braunschweig,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/38104,unknown
f9eb84c29cf9,Zen Gruppe Stuttgart,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/70563,unknown
b4baf31ea23a,Zen im Zentrum fÃ¼r KÃ¶rperarbeit,BuddhaNet (Germany),6,"bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/MarsbruchstraÃe,unknown
f7ab51973747,Zen Institut Deutschland - Meditationsgruppe in Stuttgart,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/72820,unknown
36b5bd92a529,Zen Kenya,BuddhaNet (Kenya),3,"missing_description,missing_photo,missing_hours",for,unknown
28904e9e9cb2,Zen Kreis - Mainz,BuddhaNet (Germany),6,"bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/SaarstraÃe,unknown
9f98f4f052f4,Zen Mountain Monastery,"Zen, Chan, Son, & Thien,",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
06b812cd11d8,Zen Mountain Residence,"Zen, Chan, Son, & Thien,",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
0189a2ddb910,"Zen Turnhout, DÃ´jÃ´ F.M.S.",BuddhaNet (Belgium),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Stationsstraat,unknown
32d6998344c4,Zen Vereinigung - Hungen,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/35410,address
0ee3ec3a06ba,Zen Vereinigung Deutschland e.V.,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Zen-Tempel,unknown
f74b11ed22ff,"Zen, Rinzai-Shu - Karlsruhe",BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/76149,unknown
c3b0f17f60c8,Zen-Dojo Arnsberg,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Zen-Dojo,unknown
364c5c22fdc0,Zen-Dojo Berlin e.V.,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/10961,unknown
9b8b595063ec,Zen-Dojo Darmstadt,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/64283,address
d9ce1758120c,Zen-Dojo Grebs,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/19294,unknown
cbbfe2df7a96,Zen-Dojo GyÃ¶jin - LÃ¼beck,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/23566,unknown
c322d2f2cd4f,Zen-Dojo SaarbrÃ¼cken,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/66133,unknown
2927b634c772,Zen-Dojo-Aachen,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Zen-Dojo-Aachen,unknown
355d7dffdb57,Zen-Gemeinschaft Jikishin-Kai e.V.,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/80798,unknown
8650618568b0,Zen-Gemeinschaft Kanoon-Do,BuddhaNet (Austria),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Sillgasse,unknown
9ba1cf1d6447,Zen-Gruppe - Betzigau,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Kempten,unknown
1846908967d3,Zen-Gruppe - Coburg,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/96450,address
fbb42280adcd,Zen-Gruppe - KÃ¶nigsdorf,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Zen-Gruppe,unknown
ed18becc4fc7,ZEN-Gruppe -Weilheim,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/ZEN-Gruppe,unknown
f1d2ef8ae7b1,Zen-Gruppe Calw-Hirsau,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/75365,unknown
ee90a7e8264a,Zen-Institut Deutschland - Gschwend,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/GeschÃ¤ftsstelle,unknown
b88045def6e4,Zen-Institute of America & Europe -Marksuhl,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Emmy,unknown
1b86091efe26,Zen-Kreis Harmonie und Frieden,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/67655,unknown
193d00eedcfe,Zen-Meditationsgruppe - Trier,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/54290,unknown
d09a5eefe09b,Zen-Vereinigung Deutschland e.V. - SchÃ¶nbÃ¶ken,BuddhaNet (Germany),6,"bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/24601,unknown
ac0bfd46a278,Zen-Werkstatt Meditation u. Malerei,BuddhaNet (Austria),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Allas,unknown
5aec3deb7e78,Zen-Ãbungsgruppe SaarbrÃ¼cken,BuddhaNet (Germany),6,"bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/GauÃstraÃe,unknown
529123e9e41b,Zendo - Illingen,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/66557,unknown
8fdfd540622c,Zendo Breda,BuddhaNet (Netherlands),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Nieuwe,unknown
11a1f0835212,Zendo du Verges,BuddhaNet (France),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Grand,unknown
63f68c2e14f5,Zendo in New Hope,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/64,unknown
ee0f6a0c100f,Zendo Pencohue,BuddhaNet (Argentina),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Vagues,unknown
1490522654f6,Zendo Wien 5,BuddhaNet (Austria),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Ramperstorffergasse,unknown
868697dfaaad,Zengroep Oshida,BuddhaNet (Netherlands),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/at,unknown
dabd4b976ccd,Zenklausen in der Eifel - Mainz,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/(Laienkloster,unknown
a3c3165ecddb,Zenshin-ji Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/601,unknown
56a533c582e5,Zentrum DromtÃ¶npa,BuddhaNet (Switzerland),6,"missing_phone,bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/3084,unknown
696ee82d7967,ZenWords Zen Centre,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/824,unknown
1bd94c8902bd,Zlin Zen Group,BuddhaNet (Czech Republic),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Ales,unknown
655a006169e4,Zuni Mountain Stupa,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
dd82496ed344,Zurich Buddhist Vihara,BuddhaNet (Switzerland),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Im,unknown
ed0916246a6b,Zvcnoord Zen Center,BuddhaNet (Netherlands),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Bosschawei,unknown
436ba6ba42b4,ÃkoBuddhistischer Arbeitskreis Rhein-Main - Hanau,BuddhaNet (Germany),6,"missing_phone,bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/63457,address
0a2326683ecf,Định Thành Temple - Chùa Định Thành,Vietnamese Temples,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
2258e9ddda72,Đức Viên Buddhist Temple,Vietnamese Temples,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
8c7998cd5d0d,修行菴 SHUGYŌ AN,BuddhaNet (Germany),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Zen-F,unknown
6ee1b92f6e0a,Shinnyo Buddhist Centre,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://shinnyoenuk.org/,address
3b2cae057c2e,Athula Dassana International Buddhist Vihara,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://athuladassanatemple.org/,address
ec7b0a1f61d1,Dorking Dhamma,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.dorkingdhamma.com/,address
cbc989a398cc,Sri Raja Rajeswari Amman Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://srirajarajeswary.org.uk/,address
a3da77ef54ad,Mindfulness Meditation New Malden,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
171e7a5f6544,Monkeymind Meditation,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://stan.store/Monkeymind_Meditation/p/meditation-for-people-who-dont-meditate,address
4033044fc7e5,Zen in a Den,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://zeninaden.co.uk/,address
159c55619cff,Bodhi Eden,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.bodhieden.com/,address
a81a9bb2239b,Mindfulness Today,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.themindfulnesstoday.com/,address
5e07180e5d95,Sri Thiruthanigai Vale Murugan Temple,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
596c98245880,ISKCON Nama-Hatta,Google Discovery (United Kingdom),4,"missing_website,missing_description,missing_photo,missing_hours",,address
7dcfe2dc1170,Buddhapadipa Temple,Google Discovery (United Kingdom),2,"unverified_description,missing_photo",https://buddhapadipa.com/,address
82e4af411462,Linh Son Temple UK18435N18,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
6be2cd24940b,Thames Buddhist Vihara,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://thamesbuddhistvihara.org/,address
8ad51323c32e,Chùa Việt Nam UK,Google Discovery (United Kingdom),4,"missing_website,missing_description,missing_photo,missing_hours",,address
142ec849ea50,Croydon Buddhist Centre,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://www.buddhistcentrecroydon.org/,address
5c328d3aed26,Từ An Temple,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
1962b0a0de0e,Long Đức Buddhist Temple,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
70c9e1f7c2cb,Kadampa Meditation Centre London,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://meditation.london/,address
6a23a156983f,Balham Mandir,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://balhammandir.org.uk/,address
e18a50464625,Wimbledon Meditation,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.wimbledonmeditation.org/,address
31be05cb9786,Bromley Mindfulness at Bromley Common,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://bromleymindfulness.org.uk/meditation-classes/,address
662f43077303,Bromley Mindfulness,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://www.bromleymindfulness.org.uk/,address
98dbea166524,South London Sanatan Mandir and Community Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://liveveda.org.uk/,address
2ba8aacbaece,Zoë Does Zen,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://zoedoeszen.com/,address
916b027acb25,Well Zen Shop,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",http://wellzenshop.com/,address
9739b0501711,The Centre For Mindfulness,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.thecentreformindfulness.co.uk/,address
91ef00de2ab2,"Shree Ghanapathy Temple, Wimbledon",Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.shreeghanapathy.co.uk/,address
dd6c805d6e8c,Muththumari Amman Temple London,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.sivayogam.org/,address
e0e7d14ba4b2,Sakthy Ghanapathy Temple,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
2395b6ae4d72,Sri Venkateswara Balaji Temple Croydon (SVBT),Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://svbtuk.org/,address
2a57fc5c64f5,Sivaskanthagiri Murugan Kovil,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.shaivam.org/,address
86de00d8ed95,London Croydon shri nagapoosani amman Hindu temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://londonshrinagapoosaniamman.com/,address
c99b920f1a74,Sri Navadhurgai Amman Temple Mitcham,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
ded003bf422e,Sri Vel Muruhan Aalayam,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
29c689641d1e,ISKCON South London Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://iskconsouthlondon.co.uk/,address
d3d7227912e3,"Shree Swaminarayan Hindu Temple, Streatham",Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.swaminarayan.in/,address
ab9fd2fdbf2e,Caribbean Hindu Cultural Society - CHCS,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://www.chcstemple.org/,address
71bb13c17edb,SHCS mandir,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
d90b2f534aea,Shree Vishva Sanaatana-Dharma Mandir,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://shreevsdm.org/,address
5935b8ac62eb,Hindu Society Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.hindusociety.co.uk/,address
1994d7bf762a,Radha Krishna Temple Shyama Ashram,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
2b78cabc415f,SRI AUROBINDO CIRCLE (ASHRAM),Google Discovery (United Kingdom),4,"missing_phone,missing_description,missing_photo,missing_hours",http://sriaurobindocircle.org/,address
97952a12818b,Learn Vedic Meditation,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.learnvedicmeditation.net/,address
b14669db85cd,Yogi38 • Yoga / Meditation Healer,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",http://www.yogi38.com/,address
544ce5526d00,Lotus Meditation,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
01cbf3800742,Sahaja Yoga Free Meditation Classes,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://www.sahajayogalondon.co.uk/category/london-areas/balham/,address
d42c82186635,Adventure Ashram,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://www.adventureashram.org/contact,address
584a149b16cd,Medicine Buddha Foundation UK,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
661ddd6c21e5,Orchard Meditation,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
6d3c4fe6deec,The Zen Den Yoga & Movement Studio,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.thezendenyoga.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=962672771261630463,address
c26bc34977ca,Zen Therapy Room,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://zentherapyroom.co.uk/,address
5b25a3456876,Dartford Hindu Mandir,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.dartfordhindumandir.org/,address
9ae53b38a76f,Shri Kasi Viswanathar Temple (UK),Google Discovery (United Kingdom),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.shrikasiviswanatharuk.org/,address
96e40bc35f2a,Osho Anandbodhi Meditation Centre,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
0239dfdb9355,London Buddhist Vihara,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.londonbuddhistvihara.org/,address
4289049faf63,Sri Saddhatissa International Buddhist Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.ssibc.org/,address
de27d5ca9ed1,Mahamevnawa London,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://mahamevnawaimc.org/,address
33027010b67f,True Buddha Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.tbtemple.org.uk/,address
78f67bc3dec4,Three Wheels Shin Buddhist Temple,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://threewheels.org.uk/,address
4125040d8c99,Sasana Ramsi Vihara Theravada Buddhist Temple,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
ea93364ecdd1,RKUK (Rissho Kosei-kai of the UK) - London Buddhist Centre / Scotland Group Office / Wales Group Office,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://www.rkuk.org/,address
6b754f26bda0,SGI-UK West London Centre,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://sgi-uk.org/,address
e2d5fb9f75ce,"""Shwesin Tipitaka"" The Dhammadhipati Vihara",Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://shwekyinvihara.org.uk/,address
1d2bdf9118f9,Buddhist Community centre,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
32766838e60d,London Mahasi Meditation Centre,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://www.myanmarnet.net/nibbana/london.htm,address
774de14704c8,"Lelung Dharma Trust, Peace House",Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",http://www.lelung.org/,address
48627f6d4e06,"BAPS Shri Swaminarayan Mandir, London",Google Discovery (United Kingdom),2,"unverified_description,missing_photo",https://londonmandir.baps.org/,address
c5962809d7f3,Shri Kanaga Thurkkai Amman Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.ammanealing.org/,address
ca8ef18f808b,London Mindfulness Meditation Centre,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
c557cc2fa0b4,Shri Sanatan Hindu Mandir,Google Discovery (United Kingdom),2,"unverified_description,missing_photo",https://svnuk.com/,address
fd84027fd232,Buddha Vihara,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
70be007876b2,Byoma Kusuma Buddhadharma Sangha UK,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
c749bda34ec7,Tisarana Vihara Association,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://tisarana.org.uk/,address
dd9c1a1694a3,Shree Kutch Satsang Swaminarayan Temple (London),Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://sksst.org/,address
ccaa0d755461,"Ip Southfield rd Stephen Taylor, zen b",Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
f91eaad1f04a,"Anoopam Mission, Swaminarayan Temple",Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://anoopam.org/,address
06cdbcc65b58,International Siddhashram Shakti Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://siddhashram.com/,address
477dcc59372f,Shree Jalaram Mandir & Community Centre - Greenford UK,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.jalarammandir.co.uk/,address
2a8894679b79,Shree Swaminarayan Temple - Dharma Bhakti Manor (Stanmore),Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://stanmoretemple.com/,address
ce4764c650d8,Kew Samatha Meditation Class,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.samatha.org/,address
19cb71047e0c,"The Art of Living, West London",Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.artofliving.org/uk-en,address
df72728a4958,Chiswick Meditation Group,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
e53505ecd588,London Zen - Dogen Sangha,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://www.londonzen.org/,address
88b3303a5c71,London Sevashram Sangha,Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://www.londonsevashramsangha.org/,address
a7056fe46218,Shree Swaminarayan Mandir Kingsbury,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.swaminarayangadi.com/london,address
17684fb7adf7,Dharma Hall,Google Discovery (United Kingdom),4,"missing_phone,missing_website,missing_description,missing_photo",,address
a02b651527f1,Shrinathdham National Haveli & Community Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://vaishnavsangh.org.uk/shrinathdham,address
ca2380411f61,"Hindu Academy | Free Hinduism Classes Online in London, UK | GCSE Hinduism",Google Discovery (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://www.hindu-academy.com/?utm_source=Organic&utm_medium=GMB_Listing_Wembley&utm_id=Google,address
b79e72daf975,Zenw2 Wellness Space,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://www.zenw2.co.uk/,address
2341b9dae6d7,Zenergy by Janisha,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://zenergybyjanisha.com/,address
2389c090174b,YOGIN - Yoga and Meditation,Google Discovery (United Kingdom),4,"missing_phone,missing_website,missing_description,missing_photo",,address
a5e96c9662ef,Greenford Meditation Centre,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.brahmakumaris.org/uk/,address
c3070b3c9ad1,Hockley Corner Meditation Centre,Google Discovery (United Kingdom),4,"missing_website,missing_description,missing_photo,missing_hours",,address
b6d82634f6c0,Sahaja Yoga Meditation - Ealing,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://www.sahajayogalondon.co.uk/category/london-areas/ealing/,address
1cdccc045c88,Sahaja Yoga Free Meditation class - Edgware,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.sahajayogalondon.co.uk/,address
53ebe20f1188,Simply Mindfulness,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
beefd95ffd2f,"Ealing Yoga, Meditation And Philosophy Centre",Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://ealingyogamedpc.org.uk/,address
fdaa1d4c9a9b,Shirdi Sai Baba Temple Wembley,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.shirdisai.org.uk/,address
6b794a32c588,Vishwa Hindu Mandir,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://vishwahindukendramandir.com/,address
97951efddd38,Shree Swaminarayan Hindu Temple - Vadtal Dham,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://vadtaldham.co.uk/,address
aa709fa46087,Hindu Priest Dipak Bhatt,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://thehindupriest.co.uk/,address
6710b1aa3465,Shree Ram Mandir,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://shreerammandir.co.uk/,address
aaa4bbe7e05b,Harisumiran - Hindu Swaminarayan Temple,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",http://www.ydsuk.org/,address
1128a5d0646e,Lakshmi Narayan Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://laxminarayantemple.co.uk/,address
67f3ffad47ed,Hanuman Hindu Temple,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",http://www.dycuk.org/,address
c0f63294151b,Eelapatheeswarar Aalayam,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://eelapatheeswararaalayam.com/,address
d2fda44c3602,London Sree Ayyappan Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.londonayyappan.org/,address
f93fdfc6ca8a,Shri Sithi Vinayagar Thevasthanam Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.harrowsithivinayagar.com/,address
5a922f660924,GB SRS Brundavan,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://gb-srsbrundavan.org/,address
63c87735c767,"Bhagwan Valmik Mandir, Featherstone Rd, Southall, United Kingdom",Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
9709be6afeb7,Swaminarayan Mandir Vasna Sanstha - SMVS,Google Discovery (United Kingdom),2,"missing_description,missing_photo",http://www.smvs.org/,address
47cd8f11b0b8,Shiv Shakti Maa Meldi Temple,Google Discovery (United Kingdom),3,"missing_phone,missing_description,missing_photo",https://shivshaktimaamelditemple.com/,address
cf29238e2525,London Nadarajar Temple,Google Discovery (United Kingdom),2,"missing_description,missing_photo",https://www.sivayogam.org/temple/arulmihu-london-nadarajar-temple,address
bb630eea8dbc,Jalaram Jupadi Hounslow Temple,Google Discovery (United Kingdom),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,address
e6ce85098cbf,Sri Jeya Veera Hanuman Temple,Google Discovery (United Kingdom),3,"missing_website,missing_description,missing_photo",,address
